Disaster,State,County,City,Zip Code,Valid Registrations,Total Inspected,Inspected with No Damage,Total with Moderate Damage,Total with Major Damage,Total with Substantial Damage,Approved for FEMA Assistance,Total Approved IHP Amount,Repair/Replace Amount,Rental Amount,Other Needs Amount,"Approved between $1 and $10,000","Approved between $10,001 and $25,000","Approved between $25,001 and Max",Total Max Grants
4336,PR,Toa Baja (Municipio),TOA BAJA,00951,10,3,3,0,0,0,1," $2,212.75 ", $-   , $459.00 ,"$1,754",1,0,0,0
4336,PR,Toa Baja (Municipio),TOA BAJA,00952,4,1,1,0,0,0,1," $1,376.31 ", $-   , $-   ,"$1,376",1,0,0,0
4336,PR,Toa Baja (Municipio),TOA BAJA,00974,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4336,PR,Toa Baja (Municipio),TOABAJA,00949,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4336,PR,Vega Baja (Municipio),MANATI,00693,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4336,PR,Vega Baja (Municipio),MANATI,00694,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4336,PR,Vega Baja (Municipio),VEGA BAJA,00674,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4336,PR,Vega Baja (Municipio),VEGA BAJA,00683,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4336,PR,Vega Baja (Municipio),VEGA BAJA,00693,173,78,68,9,1,0,22," $30,890.97 ", $-   ," $6,911.00 ","$23,980",22,0,0,0
4336,PR,Vega Baja (Municipio),VEGA BAJA,00694,8,3,3,0,0,0,1, $553.00 , $-   , $553.00 ,$0 ,1,0,0,0
4336,PR,Vega Baja (Municipio),VEGA BAJA,00969,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4336,PR,Vieques (Municipio),VIEQUES,00765,70,58,42,13,3,0,28," $35,529.82 ", $-   ," $12,961.00 ","$22,569",28,0,0,0
4336,PR,Vieques (Municipio),VIEQUEZ,00765,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. John (Island) (County-equivalent),CALABASH BOOM,00830,1,0,0,0,0,0,1, $500.00 , $-   , $-   ,$500,1,0,0,0
4335,VI,St. John (Island) (County-equivalent),CHOCOLA HOLE,00830,1,1,1,0,0,0,1," $1,158.00 ", $-   ," $1,158.00 ",$0 ,1,0,0,0
4335,VI,St. John (Island) (County-equivalent),CHRISTIANSTED,00820,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. John (Island) (County-equivalent),CORAL BAY,00830,5,5,3,2,0,0,4," $8,632.99 ", $-   ," $5,790.00 ","$2,843",4,0,0,0
4335,VI,St. John (Island) (County-equivalent),CORAL BAY QTR,00831,1,1,0,0,1,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. John (Island) (County-equivalent),CORAL BAY ST JOHN,00830,3,3,2,0,1,0,2," $7,847.12 ", $-   ," $4,632.00 ","$3,215",2,0,0,0
4335,VI,St. John (Island) (County-equivalent),CRUZ BAY,00830,26,21,13,6,2,0,18," $43,476.79 ", $-   ," $27,015.00 ","$16,462",18,0,0,0
4335,VI,St. John (Island) (County-equivalent),CRUZ BAY,00831,14,10,6,3,1,0,7," $15,375.09 ", $-   ," $11,714.00 ","$3,661",7,0,0,0
4335,VI,St. John (Island) (County-equivalent),CRUZ BAY,39038,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. John (Island) (County-equivalent),CRUZ BAY ST JOHN,00830,2,2,0,2,0,0,2," $6,756.00 ", $-   ," $5,756.00 ","$1,000",2,0,0,0
4335,VI,St. John (Island) (County-equivalent),CRUZ BAY ST JOHN,00831,5,5,1,3,1,0,5," $29,457.90 ", $-   ," $12,276.00 ","$17,182",4,1,0,0
4335,VI,St. John (Island) (County-equivalent),CRUZ BAY STJOHN,00831,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. John (Island) (County-equivalent),CRUZE BAY,00840,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. John (Island) (County-equivalent),CUZE BAY,00831,1,1,0,1,0,0,1," $5,081.92 ", $-   ," $2,316.00 ","$2,766",1,0,0,0
4335,VI,St. John (Island) (County-equivalent),FISHBAY,00831,1,1,0,1,0,0,1," $4,752.11 ", $-   ," $2,316.00 ","$2,436",1,0,0,0
4335,VI,St. John (Island) (County-equivalent),GIFT HILL,00831,1,1,0,1,0,0,1," $3,237.47 ", $-   ," $2,712.17 ",$525,1,0,0,0
4335,VI,St. John (Island) (County-equivalent),SAINT JOHN,00830,6,6,1,5,0,0,6," $42,751.64 ", $-   ," $24,768.00 ","$17,984",4,2,0,0
4335,VI,St. John (Island) (County-equivalent),SAINT JOHN,00831,8,8,4,3,1,0,5," $18,877.41 ", $-   ," $10,388.00 ","$8,489",5,0,0,0
4335,VI,St. John (Island) (County-equivalent),ST JOHN,00083,1,0,0,0,0,0,1, $500.00 , $-   , $-   ,$500,1,0,0,0
4335,VI,St. John (Island) (County-equivalent),ST JOHN,00802,1,1,0,1,0,0,1," $2,816.00 ", $-   ," $2,316.00 ",$500,1,0,0,0
4335,VI,St. John (Island) (County-equivalent),ST JOHN,00830,831,747,356,317,74,0,518," $1,580,686.00 ", $-   ," $1,082,008.22 ","$498,678",509,8,1,0
4335,VI,St. John (Island) (County-equivalent),ST JOHN,00831,203,182,79,88,15,0,139," $422,338.08 ", $-   ," $263,145.47 ","$159,193",137,2,0,0
4335,VI,St. John (Island) (County-equivalent),ST JOHN,00832,1,1,0,1,0,0,1," $3,723.22 ", $-   ," $2,316.00 ","$1,407",1,0,0,0
4335,VI,St. John (Island) (County-equivalent),ST JOHN ,00831,1,0,0,0,0,0,1, $500.00 , $-   , $-   ,$500,1,0,0,0
4335,VI,St. John (Island) (County-equivalent),STJOHN,00830,4,2,1,1,0,0,2," $5,924.00 ", $-   ," $5,924.00 ",$0 ,2,0,0,0
4335,VI,St. John (Island) (County-equivalent),STJOHN,00831,5,3,1,2,0,0,3," $6,194.00 ", $-   ," $5,194.00 ","$1,000",3,0,0,0
4335,VI,St. John (Island) (County-equivalent),ST JOHNS,00831,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. John (Island) (County-equivalent),ST JOHN US VIRGIN ISLANDS,00823,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. John (Island) (County-equivalent),ST THOMAS,00802,3,1,0,1,0,0,1," $2,816.00 ", $-   ," $2,316.00 ",$500,1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),BOVONI,00802,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),CHALOTTE AMALIE,00801,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),CHARLOTE AMAILE,00801,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),CHARLOTEAMALIE,00802,1,1,0,1,0,0,1," $4,476.90 ", $-   ," $1,696.00 ","$2,781",1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),CHARLOTTE AMA,00802,3,2,1,1,0,0,2," $3,252.77 ", $-   ," $1,696.00 ","$1,557",2,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),CHARLOTTE AMALIE,00801,10,8,5,3,0,0,5," $9,687.86 ", $-   ," $8,062.00 ","$1,626",5,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),CHARLOTTE AMALIE,00802,267,203,122,63,18,0,133," $395,872.39 ", $-   ," $176,018.00 ","$219,854",127,6,0,0
4335,VI,St. Thomas (Island) (County-equivalent),CHARLOTTE AMALIE,00803,14,12,7,4,1,0,8," $25,743.45 ", $-   ," $10,509.00 ","$15,234",8,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),CHARLOTTE AMALIE,00804,2,2,2,0,0,0,1, $500.00 , $-   , $-   ,$500,1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),CHARLOTTE AMALIE,00831,1,1,1,0,0,0,1," $1,288.41 ", $-   , $-   ,"$1,288",1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),CHARLOTTE AMALIE ST THOMAS,00801,1,1,1,0,0,0,1," $2,538.06 ", $-   , $848.00 ,"$1,690",1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),CHARLOTTE AMALIE ST THOMAS,00802,4,4,3,1,0,0,3," $4,953.00 ", $-   ," $4,453.00 ",$500,3,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),"CHARLOTTE AMALIE, ST THOMAS",00802,1,1,0,0,1,0,1," $16,957.27 ", $-   ," $8,173.00 ","$8,784",0,1,0,0
4335,VI,St. Thomas (Island) (County-equivalent),CHARLOTTE AMARLIE,00801,1,1,1,0,0,0,1, $500.00 , $-   , $-   ,$500,1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),CHARLOTTE AMIEL,00802,1,1,0,1,0,0,1," $2,122.00 ", $-   ," $2,122.00 ",$0 ,1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),CHARLOTTLE AMALIE,00802,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),CHAROLETTE AMALIE,00802,1,1,0,0,1,0,1," $1,696.00 ", $-   ," $1,696.00 ",$0 ,1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),COUNTRY,00802,1,0,0,0,0,0,1, $500.00 , $-   , $-   ,$500,1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ESTATE SMITH BAY,00802,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),FORTUNA,00802,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),FREDERIKSTED,00840,1,0,0,0,0,0,1, $500.00 , $-   , $-   ,$500,1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),HAVENSIGHT,00802,1,0,0,0,0,0,1, $500.00 , $-   , $-   ,$500,1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ISLAND OF SAINT THOMAS,00802,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),KINGSHILL,00850,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),SAINT HOMAS,00803,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),SAINT THOMAS,00801,7,6,6,0,0,0,1," $16,171.25 ", $-   , $-   ,"$16,171",0,1,0,0
4335,VI,St. Thomas (Island) (County-equivalent),SAINT THOMAS,00802,178,130,77,49,4,0,101," $265,197.04 ", $-   ," $114,673.21 ","$150,524",97,4,0,0
4335,VI,St. Thomas (Island) (County-equivalent),SAINT THOMAS,00803,3,2,1,1,0,0,3," $6,327.30 ", $-   ," $2,970.00 ","$3,357",3,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),SAINT THOMAS,00805,2,1,1,0,0,0,1, $500.00 , $-   , $-   ,$500,1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),SAINT THOMAS,08002,1,1,1,0,0,0,1, $500.00 , $-   , $-   ,$500,1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),SAINT THOMAS,08003,1,1,1,0,0,0,1," $8,032.94 ", $-   ," $1,696.00 ","$6,337",1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),SAINT THOMAS ,00802,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),SAN THOMAS,00802,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),SIMPSONBAY SINT MAARTEN,29572,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),SMITH BAY,00802,3,2,1,1,0,0,1," $2,622.00 ", $-   ," $2,122.00 ",$500,1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),S THOMAS,00802,1,1,1,0,0,0,1, $499.99 , $-   , $-   ,$500,1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),S THOMAS,00804,1,1,1,0,0,0,1, $500.00 , $-   , $-   ,$500,1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST JOHN,00830,1,1,1,0,0,0,1, $500.00 , $-   , $-   ,$500,1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST JOHN,00831,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),STREET,00802,1,0,0,0,0,0,1, $500.00 , $-   , $-   ,$500,1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),STT,00801,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),STT,00802,3,3,3,0,0,0,1, $500.00 , $-   , $-   ,$500,1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST THIOMAS,00802,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST THOM,00802,1,1,1,0,0,0,1, $500.00 , $-   , $-   ,$500,1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST THOMAD,00802,1,0,0,0,0,0,1, $500.00 , $-   , $-   ,$500,1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST THOMAS,00801,219,181,105,66,10,0,125," $361,977.28 ", $-   ," $153,177.00 ","$208,800",123,2,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST THOMAS,00802,6288,5459,3299,1832,328,0,3855," $10,447,160.46 ", $-   ," $4,834,233.83 ","$5,612,927","3,744",109,2,0
4335,VI,St. Thomas (Island) (County-equivalent),ST THOMAS,00803,173,150,86,52,12,0,108," $312,191.43 ", $-   ," $134,176.34 ","$178,015",105,3,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST THOMAS,00804,41,34,23,9,2,0,21," $60,006.33 ", $-   ," $32,065.00 ","$27,941",20,1,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST THOMAS,00805,23,17,10,4,3,0,14," $28,640.85 ", $-   ," $13,688.00 ","$14,953",14,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST THOMAS,00821,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST THOMAS,00831,1,1,0,1,0,0,1," $1,696.00 ", $-   ," $1,696.00 ",$0 ,1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST THOMAS,00842,1,1,0,1,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST THOMAS,00979,1,1,0,1,0,0,1," $1,696.00 ", $-   ," $1,696.00 ",$0 ,1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST THOMAS,08001,1,1,0,0,1,0,1," $3,881.37 ", $-   ," $1,696.00 ","$2,185",1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST THOMAS,08002,3,2,1,0,1,0,2," $3,160.00 ", $-   ," $2,660.00 ",$500,2,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST THOMAS,08004,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST THOMAS,08008,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST THOMAS,99999,1,1,0,1,0,0,1," $3,159.99 ", $-   ," $2,660.00 ",$500,1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST THOMAS ,00801,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST THOMAS ,00802,1,1,0,1,0,0,1," $3,548.62 ", $-   ," $2,544.00 ","$1,005",1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST THOMAS ,00803,1,1,0,1,0,0,1," $3,586.06 ", $-   ," $1,696.00 ","$1,890",1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST. THOMAS,00801,1,1,0,0,1,0,1," $9,349.96 ", $-   ," $2,660.00 ","$6,690",1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST. THOMAS,00802,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),STTHOMAS,00801,6,4,2,2,0,0,2," $9,520.01 ", $-   ," $2,122.00 ","$7,398",2,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),STTHOMAS,00802,64,43,30,12,1,0,32," $65,053.61 ", $-   ," $30,944.00 ","$34,110",32,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),STTHOMAS,00803,5,4,2,2,0,0,3," $25,034.85 ", $-   ," $16,190.00 ","$8,845",2,1,0,0
4335,VI,St. Thomas (Island) (County-equivalent),STTHOMAS,00892,1,1,0,1,0,0,1," $2,669.46 ", $-   ," $1,696.00 ",$973,1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST THOMAS CHARLOTTE AMALIE,00802,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST THOMAS US,00802,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST THOMAS USVI,00801,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST THOMAS USVI,00802,1,1,1,0,0,0,1," $1,061.00 ", $-   ," $1,061.00 ",$0 ,1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST THOMAS USVI,00803,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST THOMAS US VIRGIN ISLANDS,00802,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST THOMAS VARGIN ISLAND,00803,1,1,1,0,0,0,1," $17,713.02 ", $-   ," $1,061.00 ","$16,652",0,1,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST THOMAS VI,00802,1,0,0,0,0,0,1, $500.00 , $-   , $-   ,$500,1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST THOMAS VIRGIN ISLANDS,00802,1,1,0,1,0,0,1," $2,122.00 ", $-   ," $2,122.00 ",$0 ,1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),ST THOMES,00802,1,1,0,1,0,0,1," $19,904.46 ", $-   ," $2,660.00 ","$17,244",0,1,0,0
4335,VI,St. Thomas (Island) (County-equivalent),STTHONAS,00802,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),TORTOLA,01110,1,1,1,0,0,0,1, $500.00 , $-   , $-   ,$500,1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),VIRGIN ISLANDS,00801,2,1,1,0,0,0,1," $2,401.64 ", $-   , $-   ,"$2,402",1,0,0,0
4335,VI,St. Thomas (Island) (County-equivalent),VIRGIN ISLANDS,00802,1,1,0,0,1,0,1," $5,066.29 ", $-   ," $1,696.00 ","$3,370",1,0,0,0
4332,TX,Aransas (County),ARANSAS PASS,78336,255,232,114,92,26,0,172," $444,219.87 ", $-   ," $205,254.09 ","$238,966",168,4,0,0
4332,TX,Aransas (County),BISHOP,78343,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4332,TX,Aransas (County),CEDAR PARK,78613,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4332,TX,Aransas (County),CITY BY THE SEA,78336,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4332,TX,Aransas (County),COLUMBUS,78934,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4332,TX,Aransas (County),CORPUS CHRISTI,78411,1,1,1,0,0,0,1, $299.93 , $-   , $-   ,$300,1,0,0,0
4332,TX,Aransas (County),CORPUS CHRISTI,78414,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4332,TX,Aransas (County),CORPUS CHRISTI,78415,1,1,1,0,0,0,1, $500.00 , $-   , $-   ,$500,1,0,0,0
4332,TX,Aransas (County),CORPUS CHRISTI,78418,2,1,1,0,0,0,1, $500.00 , $-   , $-   ,$500,1,0,0,0
4332,TX,Aransas (County),FULTON,78358,210,178,116,57,5,0,129," $232,597.19 ", $-   ," $142,157.18 ","$90,440",127,2,0,0
4332,TX,Aransas (County),FULTON,78382,51,45,33,11,1,0,28," $41,835.40 ", $-   ," $27,185.00 ","$14,650",28,0,0,0
4332,TX,Aransas (County),HOUSTON,77004,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4332,TX,Aransas (County),HOUSTON,77084,1,1,1,0,0,0,1, $500.00 , $-   , $-   ,$500,1,0,0,0
4332,TX,Aransas (County),HOUSTON,77096,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4332,TX,Aransas (County),INGLESIDE,78362,5,4,3,1,0,0,2," $2,928.50 ", $-   ," $2,166.00 ",$763,2,0,0,0
4332,TX,Aransas (County),PORT ARANSAS,78373,3,3,1,1,1,0,2," $3,427.68 ", $-   ," $1,444.00 ","$1,984",2,0,0,0
4332,TX,Aransas (County),PORTLAND,78374,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4332,TX,Aransas (County),RANSAS PASS,78336,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4332,TX,Aransas (County),ROCKFORD,78382,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4332,TX,Aransas (County),ROCK PORT,78382,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4332,TX,Aransas (County),ROCKPORT,78381,3,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4332,TX,Aransas (County),ROCKPORT,78382,3209,2692,1411,964,317,0,2119," $5,510,280.11 "," $30,537.00 "," $2,712,920.50 ","$2,766,823","2,070",48,1,0
4332,TX,Aransas (County),SANDIA,78383,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4332,TX,Aransas (County),TAFT,78390,2,1,0,1,0,0,1," $7,872.32 ", $-   ," $1,444.00 ","$6,428",1,0,0,0
4332,TX,Aransas (County),VICTORIA,77901,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4332,TX,Austin (County),AUSTIN,78701,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4332,TX,Austin (County),AUSTIN,78734,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4332,TX,Austin (County),AUSTIN,78757,1,1,1,0,0,0,1, $500.00 , $-   , $-   ,$500,1,0,0,0
4332,TX,Austin (County),AUSTIN,78758,2,2,2,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4332,TX,Austin (County),AUSTIN TEXAS,77809,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4332,TX,Austin (County),AUSTIN TEXAS,77870,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4332,TX,Austin (County),BELLVILLE,77418,58,25,23,2,0,0,17," $12,449.64 ", $-   ," $2,448.00 ","$10,002",17,0,0,0
4332,TX,Austin (County),CAT SPRING,78933,3,2,2,0,0,0,1, $500.00 , $-   , $-   ,$500,1,0,0,0
4332,TX,Austin (County),FRISCO,75035,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4332,TX,Austin (County),HOUSTON,77036,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4332,TX,Austin (County),INDUSTRY,78944,2,2,2,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4332,TX,Austin (County),MAGNOLIA,77355,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4332,TX,Austin (County),MURPHY,75094,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4332,TX,Austin (County),NEW BRAUNFELS,78132,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4332,TX,Austin (County),NEW ULM,78950,2,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4332,TX,Austin (County),SAN FELIPE,77474,3,2,1,1,0,0,1," $1,512.33 ", $-   , $-   ,"$1,512",1,0,0,0
4332,TX,Austin (County),SEALY,77447,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4332,TX,Austin (County),SEALY,77474,126,87,73,11,3,0,39," $77,266.14 ", $-   ," $22,866.00 ","$54,400",38,1,0,0
4332,TX,Austin (County),SIMONTON,77476,1,1,0,1,0,0,1," $1,754.00 ", $-   ," $1,754.00 ",$0 ,1,0,0,0
4332,TX,Austin (County),SIMONTON,77485,1,1,0,1,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4332,TX,Austin (County),SPRING,77380,1,1,1,0,0,0,1, $500.00 , $-   , $-   ,$500,1,0,0,0
4332,TX,Austin (County),WALLIS,77485,48,29,22,7,0,0,16," $52,689.08 ", $-   ," $17,054.00 ","$35,635",15,1,0,0
4332,TX,Bastrop (County),BASTROP,78602,42,29,26,3,0,0,13," $20,647.65 ", $-   ," $6,839.99 ","$13,808",13,0,0,0
4332,TX,Bastrop (County),BASTROP,78612,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4332,TX,Bastrop (County),BAYAMON,00961,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4332,TX,Bastrop (County),CEDAR CREEK,78612,23,14,11,3,0,0,7," $12,144.01 ", $-   ," $8,549.59 ","$3,594",7,0,0,0
4332,TX,Bastrop (County),DALE,78616,3,3,3,0,0,0,1, $500.00 , $-   , $-   ,$500,1,0,0,0
4332,TX,Bastrop (County),ELGIN,78621,27,23,23,0,0,0,7," $4,795.88 ", $-   , $-   ,"$4,796",7,0,0,0
4332,TX,Bastrop (County),MANOR,78653,1,1,0,1,0,0,1," $2,436.00 ", $-   ," $1,936.00 ",$500,1,0,0,0
4332,TX,Bastrop (County),MCDADE,78650,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4332,TX,Bastrop (County),PAIGE,78659,4,4,3,1,0,0,2," $4,232.28 ", $-   ," $3,238.00 ",$994,2,0,0,0
4332,TX,Bastrop (County),ROSANKY,78953,2,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
