Disaster,State,County,City,Zip Code,Valid Registrations,Average FEMA Inspected Damage,Total Inspected,Total Damage,No FEMA Inspected Damage,"FEMA Inspected Damage between $1 and $10,000","FEMA Inspected Damage between $10,001 and $20,000","FEMA Inspected Damage between $20,001 and $30,000","FEMA Inspected Damage > $30,000",Approved for FEMA Assistance,Total Approved IHP Amount,Repair/Replace Amount,Rental Amount,Other Needs Amount,"Approved between $1 and $10,000","Approved between $10,001 and $25,000","Approved between $25,001 and Max",Total Max Grants
4337,FL,Charlotte (County),PT CHARLOTTE,33948,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Charlotte (County),PT CHARLOTTE,33952,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Charlotte (County),PT CHARLOTTE,33980,1,$499.50 ,1,$499.50 ,0,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Charlotte (County),PT CHARLOTTE,33981,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Charlotte (County),PUNTA GORDA,33950,808,"$1,533.27 ",333,"$510,579.70 ",173,138,21,1,0,193,"$560,937.62 ","$354,683 ","$124,913 ","$81,342 ",169,24,0,0
4337,FL,Charlotte (County),PUNTA GORDA,33955,520,"$1,210.78 ",226,"$273,636.00 ",95,121,10,0,0,153,"$300,419.53 ","$163,775 ","$87,616 ","$49,028 ",144,9,0,0
4337,FL,Charlotte (County),PUNTA GORDA,33980,174,"$2,131.67 ",55,"$117,241.90 ",24,24,6,1,0,46,"$132,985.20 ","$82,189 ","$27,316 ","$23,481 ",40,6,0,0
4337,FL,Charlotte (County),PUNTA GORDA,33982,690,"$1,463.30 ",349,"$510,693.30 ",159,170,18,2,0,193,"$399,645.84 ","$230,903 ","$90,784 ","$77,959 ",184,9,0,0
4337,FL,Charlotte (County),PUNTA GORDA,33983,432,$385.89 ,136,"$52,480.90 ",76,59,1,0,0,84,"$72,335.49 ","$17,494 ","$22,842 ","$32,000 ",83,1,0,0
4337,FL,Charlotte (County),ROTONDA,33947,8,$83.25 ,6,$499.50 ,5,1,0,0,0,1,$878.00 ,$0 ,$878 ,$0 ,1,0,0,0
4337,FL,Charlotte (County),ROTONDA WEST,33947,225,$299.30 ,59,"$17,658.70 ",38,21,0,0,0,31,"$25,305.50 ","$6,160 ","$6,146 ","$13,000 ",31,0,0,0
4337,FL,Charlotte (County),ST THOMAS,801,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Charlotte (County),TAVERNIER,33070,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Cherokee (County),GAFFNEY,29341,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Citrus (County),BEVERLY HILLS,34465,619,$770.35 ,163,"$125,567.60 ",98,61,3,1,0,198,"$217,967.80 ","$64,315 ","$87,708 ","$65,945 ",195,3,0,0
4337,FL,Citrus (County),BROOKSVILLE,34601,1,$499.50 ,1,$499.50 ,0,1,0,0,0,1,$500.00 ,$0 ,$0 ,$500 ,1,0,0,0
4337,FL,Citrus (County),CAPE CANAVERAL,32920,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Citrus (County),CITRUS SPGS,34433,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Citrus (County),CITRUS SPGS,34434,1, $-   ,1, $-   ,1,0,0,0,0,1,$500.00 ,$0 ,$0 ,$500 ,1,0,0,0
4337,FL,Citrus (County),CITRUS SPRINGS,34433,104,$314.49 ,17,"$5,346.40 ",10,7,0,0,0,34,"$29,751.69 ","$3,664 ","$17,746 ","$8,342 ",34,0,0,0
4337,FL,Citrus (County),CITRUS SPRINGS,34434,307,$516.89 ,51,"$26,361.20 ",27,24,0,0,0,84,"$92,312.00 ","$23,558 ","$50,046 ","$18,709 ",83,1,0,0
4337,FL,Citrus (County),CRYSTAL RIVER,32629,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Citrus (County),CRYSTAL RIVER,34428,520,$775.11 ,180,"$139,519.70 ",91,85,4,0,0,167,"$229,770.19 ","$95,158 ","$78,134 ","$56,478 ",163,3,1,0
4337,FL,Citrus (County),CRYSTAL RIVER,34429,519,$545.62 ,191,"$104,214.00 ",116,73,1,0,1,173,"$176,560.26 ","$43,861 ","$70,945 ","$61,754 ",172,0,1,1
4337,FL,Citrus (County),CRYSTALRIVER,34428,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Citrus (County),DUNNELLON,34432,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Citrus (County),DUNNELLON,34433,356,$613.65 ,125,"$76,706.40 ",71,52,2,0,0,128,"$165,258.69 ","$36,641 ","$86,537 ","$42,081 ",125,3,0,0
4337,FL,Citrus (County),DUNNELLON,34434,147,$576.48 ,46,"$26,518.00 ",21,25,0,0,0,59,"$57,223.80 ","$14,653 ","$27,704 ","$14,867 ",59,0,0,0
4337,FL,Citrus (County),FLORAL CITY,34436,770,$763.38 ,320,"$244,283.10 ",178,136,5,0,1,235,"$380,724.10 ","$188,210 ","$126,130 ","$66,384 ",227,5,3,2
4337,FL,Citrus (County),HERNANDO,34442,892,$670.93 ,322,"$216,039.60 ",167,150,5,0,0,278,"$314,359.53 ","$90,644 ","$147,165 ","$76,551 ",275,3,0,0
4337,FL,Citrus (County),HERNANDO,34465,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Citrus (County),HOLDER,34445,7,"$1,089.83 ",3,"$3,269.50 ",1,2,0,0,0,4,"$6,397.50 ","$1,000 ","$3,128 ","$2,270 ",4,0,0,0
4337,FL,Citrus (County),HOMOSASSA,34446,828,$556.28 ,272,"$151,309.40 ",133,137,2,0,0,236,"$255,204.26 ","$67,299 ","$120,519 ","$67,387 ",234,2,0,0
4337,FL,Citrus (County),HOMOSASSA,34448,961,$671.63 ,329,"$220,966.90 ",147,178,4,0,0,330,"$385,568.84 ","$119,203 ","$182,449 ","$83,917 ",326,4,0,0
4337,FL,Citrus (County),HOMOSASSA SPRINGS,34446,5,$249.75 ,4,$999.00 ,2,2,0,0,0,1,$766.00 ,$0 ,$766 ,$0 ,1,0,0,0
4337,FL,Citrus (County),HOMOSASSA SPRINGS,34447,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Citrus (County),HOMOSASSA SPRINGS,34448,10,$199.80 ,5,$999.00 ,3,2,0,0,0,2,"$2,595.50 ",$500 ,"$1,596 ",$500 ,2,0,0,0
4337,FL,Citrus (County),INGLIS,34449,5,$249.75 ,4,$999.00 ,2,2,0,0,0,1,"$1,266.00 ",$0 ,$766 ,$500 ,1,0,0,0
4337,FL,Citrus (County),INVERNESS,34450,633,$760.03 ,199,"$151,246.60 ",89,107,2,1,0,167,"$202,904.68 ","$59,800 ","$86,788 ","$56,317 ",165,2,0,0
4337,FL,Citrus (County),INVERNESS,34452,"1,015",$722.05 ,221,"$159,573.10 ",110,106,5,0,0,312,"$308,696.97 ","$73,320 ","$151,860 ","$83,517 ",309,3,0,0
4337,FL,Citrus (County),INVERNESS,34453,653,$510.17 ,188,"$95,911.80 ",101,87,0,0,0,226,"$246,434.49 ","$41,464 ","$134,024 ","$70,947 ",225,1,0,0
4337,FL,Citrus (County),INVERNESS,34454,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Citrus (County),ISTACHATTA,34636,1,$499.50 ,1,$499.50 ,0,1,0,0,0,1,$499.50 ,$500 ,$0 ,$0 ,1,0,0,0
4337,FL,Citrus (County),KISSIMMEE,34759,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Citrus (County),LACANTO,34228,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Citrus (County),LECANTO,34461,380,$620.32 ,126,"$78,160.40 ",63,61,2,0,0,111,"$128,495.50 ","$37,822 ","$57,196 ","$33,478 ",110,1,0,0
4337,FL,Citrus (County),PINE RIDGE,34465,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Citrus (County),TAMPA,33612,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Clay (County),BALDWIN,32234,4,$499.83 ,3,"$1,499.50 ",1,2,0,0,0,1,"$2,938.00 ","$1,000 ","$1,938 ",$0 ,1,0,0,0
4337,FL,Clay (County),BARRANQUITAS,794,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Clay (County),BELLAIR-MEADOWBROOK TERRACE,32073,1,$499.50 ,1,$499.50 ,0,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Clay (County),DOCTORS INLET,32030,1,$499.50 ,1,$499.50 ,0,1,0,0,0,1,$499.50 ,$500 ,$0 ,$0 ,1,0,0,0
4337,FL,Clay (County),ENGLEWOOD,34224,1,$499.50 ,1,$499.50 ,0,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Clay (County),FLEMING ISLAND,32003,886,"$3,197.19 ",261,"$834,466.90 ",119,103,33,5,1,205,"$450,841.50 ","$242,552 ","$129,480 ","$78,809 ",191,14,0,0
4337,FL,Clay (County),FLEMING ISLAND,32203,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Clay (County),FLEMING ISLAND,32310,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Clay (County),FLEMING ISLE,32003,4, $-   ,2, $-   ,2,0,0,0,0,1,$500.00 ,$0 ,$0 ,$500 ,1,0,0,0
4337,FL,Clay (County),FLORAHOME,32140,3,$333.00 ,3,$999.00 ,1,2,0,0,0,2,"$1,969.00 ",$0 ,$969 ,"$1,000 ",2,0,0,0
4337,FL,Clay (County),GREEN COVE SPRINGS,32043,"1,515","$1,936.08 ",556,"$1,076,461.80 ",268,244,33,6,5,381,"$938,429.41 ","$545,908 ","$256,995 ","$135,527 ",355,19,7,1
4337,FL,Clay (County),GREEN CV SPGS,32043,5, $-   ,2, $-   ,2,0,0,0,0,2,"$1,000.00 ",$0 ,$0 ,"$1,000 ",2,0,0,0
4337,FL,Clay (County),JACKSONVILLE,32065,1,"$10,000.00 ",1,"$10,000.00 ",0,1,0,0,0,1,"$1,938.00 ",$0 ,"$1,938 ",$0 ,1,0,0,0
4337,FL,Clay (County),JACKSONVILLE,32212,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Clay (County),JACKSONVILLE,32218,1,"$5,660.00 ",1,"$5,660.00 ",0,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Clay (County),JACKSONVILLE,32234,80,"$1,286.57 ",38,"$48,889.60 ",18,19,0,1,0,29,"$36,314.20 ","$12,500 ","$16,473 ","$7,342 ",29,0,0,0
4337,FL,Clay (County),KEYSTONE HEIGHTS,32656,774,"$1,341.47 ",353,"$473,538.30 ",128,213,7,1,4,213,"$523,398.70 ","$301,620 ","$134,691 ","$87,087 ",202,7,4,1
4337,FL,Clay (County),KEYSTONE HGTS,32656,2, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Clay (County),KINGSLEY LAKE,32091,3, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Clay (County),LAKE GENEVA,32160,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Clay (County),LAWTEY,32058,6, $-   ,1, $-   ,1,0,0,0,0,2,"$1,938.00 ",$0 ,"$1,938 ",$0 ,2,0,0,0
4337,FL,Clay (County),LYNN HAVEN,32444,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Clay (County),MAXVILLE,32234,24,$892.95 ,11,"$9,822.50 ",4,7,0,0,0,12,"$15,912.00 ","$5,660 ","$7,752 ","$2,500 ",12,0,0,0
4337,FL,Clay (County),MELROSE,32640,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Clay (County),MELROSE,32666,85,"$1,091.82 ",42,"$45,856.30 ",12,29,0,1,0,34,"$63,645.49 ","$35,996 ","$19,380 ","$8,269 ",33,0,1,0
4337,FL,Clay (County),MI,32068,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Clay (County),MIDD,32068,2, $-   ,1, $-   ,1,0,0,0,0,1,$969.00 ,$0 ,$969 ,$0 ,1,0,0,0
4337,FL,Clay (County),MIDDELBURG,32068,1,"$1,000.00 ",1,"$1,000.00 ",0,1,0,0,0,1,"$1,000.00 ","$1,000 ",$0 ,$0 ,1,0,0,0
4337,FL,Clay (County),MIDDLEBURG,32065,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Clay (County),MIDDLEBURG,32068,"3,432","$4,741.66 ",1425,"$6,756,868.30 ",584,575,121,87,58,1106,"$4,657,220.31 ","$3,199,441 ","$960,323 ","$497,457 ",943,108,55,16
4337,FL,Clay (County),MIDDLEBURG,34698,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Clay (County),MIDLEBURG,32068,1,$499.50 ,1,$499.50 ,0,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Clay (County),NAPLES,34109,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Clay (County),N CHARLESTON,29405,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Clay (County),ORANGE PARK,32003,85,"$1,049.52 ",38,"$39,881.90 ",32,3,3,0,0,28,"$71,669.70 ","$47,700 ","$11,628 ","$12,342 ",26,1,1,0
4337,FL,Clay (County),ORANGE PARK,32065,"1,171","$1,186.57 ",308,"$365,463.50 ",149,145,12,2,0,232,"$289,522.90 ","$83,679 ","$112,013 ","$93,831 ",229,3,0,0
4337,FL,Clay (County),ORANGE PARK,32073,"1,594","$2,000.97 ",467,"$934,453.20 ",220,208,35,4,0,372,"$744,710.78 ","$360,009 ","$246,748 ","$137,954 ",352,19,1,0
4337,FL,Clay (County),ORANGE PK,32065,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Clay (County),OR PARK,32065,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Clay (County),PENNEY FARMS,32043,10,$71.36 ,7,$499.50 ,6,1,0,0,0,1,$500.00 ,$0 ,$0 ,$500 ,1,0,0,0
4337,FL,Clay (County),PENNEY FARMS,32079,4, $-   ,2, $-   ,2,0,0,0,0,1,"$1,938.00 ",$0 ,"$1,938 ",$0 ,1,0,0,0
4337,FL,Clay (County),STARKE,32091,22,"$2,557.90 ",6,"$15,347.40 ",2,3,1,0,0,5,"$16,717.70 ","$12,000 ","$3,876 ",$842 ,4,1,0,0
4337,FL,Collier (County),APLES,34116,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Collier (County),AVE MARIA,34142,225,$373.54 ,58,"$21,665.40 ",29,29,0,0,0,54,"$51,023.39 ","$5,330 ","$21,510 ","$24,183 ",54,0,0,0
4337,FL,Collier (County),AVE MARIE,34142,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Collier (County),BONITA SPRINGS,34134,148,"$1,377.36 ",42,"$57,849.30 ",17,22,3,0,0,32,"$48,310.25 ","$24,165 ","$15,146 ","$9,000 ",31,1,0,0
4337,FL,Collier (County),BONITA SPRINGS,34135,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Collier (County),CAPE CORAL,33909,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Collier (County),CAPE CORAL,33990,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Collier (County),CHOKOLOSKEE,34138,127,"$9,992.53 ",91,"$909,320.14 ",21,24,36,7,3,61,"$645,818.08 ","$498,303 ","$106,670 ","$40,845 ",32,25,4,1
4337,FL,Collier (County),CHOKOLOSKEE,34139,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Collier (County),CHOKOLOSKEE,34318,1,"$17,041.70 ",1,"$17,041.70 ",0,0,1,0,0,1,"$16,700.00 ","$16,700 ",$0 ,$0 ,0,1,0,0
4337,FL,Collier (County),CLEWISTON,33440,1,"$4,092.30 ",1,"$4,092.30 ",0,1,0,0,0,1,"$4,092.30 ","$2,165 ",$0 ,"$1,928 ",1,0,0,0
4337,FL,Collier (County),COPELAND,34137,61,"$1,843.80 ",52,"$95,877.80 ",15,34,3,0,0,22,"$102,820.50 ","$62,683 ","$26,790 ","$13,348 ",20,1,1,0
4337,FL,Collier (County),EVERGLADES,34139,8,"$11,715.26 ",5,"$58,576.30 ",2,0,2,1,0,5,"$42,801.80 ","$34,399 ","$5,975 ","$2,428 ",3,2,0,0
4337,FL,Collier (County),EVERGLADES CITY,34139,231,"$12,004.29 ",145,"$1,740,622.70 ",28,28,54,33,2,94,"$1,310,778.28 ","$1,060,063 ","$147,629 ","$103,087 ",35,48,11,2
4337,FL,Collier (County),EVERGLADES CITY,34319,1,"$31,599.50 ",1,"$31,599.50 ",0,0,0,0,1,1,"$29,721.91 ","$26,000 ","$2,440 ","$1,282 ",0,0,1,0
4337,FL,Collier (County),GOLDEN GATE,34116,3,$249.75 ,2,$499.50 ,1,1,0,0,0,2,"$2,195.00 ",$0 ,"$1,195 ","$1,000 ",2,0,0,0
4337,FL,Collier (County),GOODLAND,34140,165,"$6,518.14 ",96,"$625,741.40 ",26,36,31,3,0,54,"$490,105.40 ","$405,414 ","$65,330 ","$19,361 ",30,24,0,0
4337,FL,Collier (County),IMMOKA,34143,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Collier (County),IMMOKALEE,34141,1, $-   ,1, $-   ,1,0,0,0,0,1,$500.00 ,$0 ,$0 ,$500 ,1,0,0,0
4337,FL,Collier (County),IMMOKALEE,34142,"2,139","$1,679.34 ",1289,"$2,164,663.64 ",443,786,40,12,8,923,"$2,344,779.07 ","$1,177,901 ","$680,494 ","$486,385 ",861,55,7,6
4337,FL,Collier (County),IMMOKALEE,34143,6,"$3,750.03 ",6,"$22,500.20 ",1,4,1,0,0,5,"$27,039.50 ","$21,160 ","$4,880 ","$1,000 ",4,1,0,0
4337,FL,Collier (County),JACKSONVILLE,32224,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Collier (County),JEROME,34141,3,"$3,499.83 ",3,"$10,499.50 ",2,0,1,0,0,1,$500.00 ,$0 ,$0 ,$500 ,1,0,0,0
4337,FL,Collier (County),KEY WEST,33040,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Collier (County),MACON,31204,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Collier (County),MARCO ISLAND,34145,"1,964","$1,430.25 ",510,"$729,430.00 ",217,267,21,4,1,320,"$648,409.28 ","$351,001 ","$174,081 ","$123,328 ",305,15,0,0
4337,FL,Collier (County),MELBOURNE,32935,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Collier (County),MIAMI,33157,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Collier (County),MIAMI BEACH,33141,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Collier (County),NAPKES,34110,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Collier (County),NAPL,34119,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Collier (County),NAPLE,34117,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Collier (County),NAPLES,33937,1,$499.50 ,1,$499.50 ,0,1,0,0,0,1,$499.50 ,$500 ,$0 ,$0 ,1,0,0,0
4337,FL,Collier (County),NAPLES,34101,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Collier (County),NAPLES,34102,734,"$1,175.83 ",218,"$256,332.00 ",124,82,12,0,0,243,"$288,964.07 ","$91,512 ","$97,255 ","$100,197 ",239,4,0,0
4337,FL,Collier (County),NAPLES,34103,"1,010","$1,411.22 ",305,"$430,422.00 ",144,147,13,1,0,301,"$482,522.30 ","$158,166 ","$196,873 ","$127,484 ",293,7,1,0
4337,FL,Collier (County),NAPLES,34104,"2,684","$1,700.78 ",1020,"$1,734,795.80 ",405,534,75,4,2,764,"$1,919,997.62 ","$1,051,562 ","$572,652 ","$295,783 ",696,67,1,1
4337,FL,Collier (County),NAPLES,34105,"1,126",$574.23 ,279,"$160,209.00 ",172,103,3,1,0,315,"$357,138.49 ","$68,310 ","$182,217 ","$106,611 ",313,2,0,0
4337,FL,Collier (County),NAPLES,34108,"1,148",$801.10 ,311,"$249,140.70 ",145,159,6,1,0,285,"$338,664.07 ","$108,749 ","$119,665 ","$110,250 ",279,6,0,0
4337,FL,Collier (County),NAPLES,34109,"1,754",$525.33 ,410,"$215,383.30 ",252,152,6,0,0,399,"$444,379.90 ","$78,979 ","$237,131 ","$128,269 ",395,4,0,0
4337,FL,Collier (County),NAPLES,34110,"2,102","$1,718.17 ",728,"$1,250,828.18 ",328,355,40,2,3,556,"$1,493,508.52 ","$884,647 ","$374,520 ","$234,342 ",509,39,8,3
4337,FL,Collier (County),NAPLES,34112,"3,225","$1,940.29 ",1316,"$2,553,425.38 ",467,752,85,9,3,993,"$2,743,871.13 ","$1,519,044 ","$774,314 ","$450,513 ",906,78,9,0
4337,FL,Collier (County),NAPLES,34113,"2,659","$1,087.04 ",923,"$1,003,335.50 ",407,484,26,5,1,707,"$1,181,248.27 ","$498,915 ","$378,881 ","$303,453 ",681,24,2,0
4337,FL,Collier (County),NAPLES,34114,"2,532","$1,577.85 ",1317,"$2,078,029.06 ",477,783,49,5,3,751,"$1,956,788.37 ","$1,112,926 ","$521,182 ","$322,680 ",706,36,9,5
4337,FL,Collier (County),NAPLES,34116,"3,961",$829.19 ,1368,"$1,134,331.00 ",544,795,27,2,0,1178,"$1,261,163.21 ","$303,290 ","$500,337 ","$457,536 ","1,169",9,0,0
4337,FL,Collier (County),NAPLES,34117,"2,938","$1,070.46 ",843,"$902,400.60 ",316,505,19,1,2,832,"$1,204,663.97 ","$458,802 ","$440,212 ","$305,651 ",814,15,3,0
4337,FL,Collier (County),NAPLES,34119,"3,015",$693.49 ,777,"$538,840.50 ",383,381,11,2,0,681,"$722,622.45 ","$136,476 ","$328,210 ","$257,937 ",675,5,1,0
4337,FL,Collier (County),NAPLES,34120,"5,556",$830.15 ,1584,"$1,314,956.90 ",599,960,22,2,1,1277,"$1,547,573.68 ","$424,283 ","$631,584 ","$491,706 ","1,261",13,3,2
4337,FL,Collier (County),NAPLES,34126,2,$500.00 ,2,"$1,000.00 ",1,1,0,0,0,1,"$1,195.00 ",$0 ,"$1,195 ",$0 ,1,0,0,0
4337,FL,Collier (County),NAPLES,34413,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Collier (County),NAPLES,35103,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Collier (County),NAPLES,35113,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Collier (County),NAPLES,44112,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Collier (County),NAPLES FL,34119,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Collier (County),NAPLES PARK,34108,2, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Collier (County),NICEVILLE,32578,2, $-   ,1, $-   ,1,0,0,0,0,1,$500.00 ,$0 ,$0 ,$500 ,1,0,0,0
4337,FL,Collier (County),OCHOPEE,34141,25,"$5,211.12 ",20,"$104,222.30 ",8,8,2,1,1,10,"$86,647.00 ","$70,287 ","$9,760 ","$6,600 ",7,1,2,1
4337,FL,Collier (County),PANAMA CITY,32405,1, $-   ,1, $-   ,1,0,0,0,0,1,$500.00 ,$0 ,$0 ,$500 ,1,0,0,0
4337,FL,Collier (County),PLANTATION,34139,3,"$8,095.93 ",3,"$24,287.80 ",1,1,1,0,0,1,"$19,140.00 ","$16,700 ","$2,440 ",$0 ,0,1,0,0
4337,FL,Collier (County),PLANTATION ISLAND,34138,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Collier (County),PLANTATION ISLAND,34139,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Collier (County),PLANTATION ISLAND,34141,1,"$1,000.00 ",1,"$1,000.00 ",0,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4337,FL,Collier (County),PLANTATION ISLAND EVERGLADES,34139,1,"$19,127.30 ",1,"$19,127.30 ",0,0,1,0,0,1,"$19,639.50 ","$17,200 ","$2,440 ",$0 ,0,1,0,0
4337,FL,Collier (County),SAINT AUGUSTINE,32092,1, $-   ,1, $-   ,1,0,0,0,0,1,$500.00 ,$0 ,$0 ,$500 ,1,0,0,0
4337,FL,Collier (County),SARASOTA,34237,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
